601625.7925940708 8178512.615734459 1000.0 3.683606390507445
602337.4514413376 8178509.2503774455 1000.0 3.719309523102975
603049.1114593358 8178505.8615277335 1000.0 3.6889763937661595
603760.7726562107 8178502.449185114 1000.0 3.5695068510998498
604472.4350401044 8178499.013349377 1000.0 3.3389592814530724
605184.0986191618 8178495.554020308 1000.0 2.984852962320397
605895.7634015257 8178492.071197693 1000.0 2.516046636538493
606607.4293953396 8178488.564881317 1000.0 1.9721574402593212
607319.0966087464 8178485.035070964 1000.0 1.4186643988178684
608030.7650498917 8178481.481766414 1000.0 0.9217118416245196
608742.4347269173 8178477.904967449 1000.0 0.5199478989130715
609454.1056479693 8178474.304673845 1000.0 0.22051971970380518
610165.7778211895 8178470.680885382 1000.0 0.016943513503966945
610877.451254722 8178467.0336018335 1000.0 -0.09756934732547318
611589.125956712 8178463.362822976 1000.0 -0.1316450144022419
612300.8019353023 8178459.66854858 1000.0 -0.1007455498910445
613012.479198639 8178455.950778419 1000.0 -0.026000785082849143
613724.1577548635 8178452.209512263 1000.0 0.07130485771542622
601922.6074472094 8178572.678761269 1000.0 3.7436423696499466
602634.2688102025 8178569.303716709 1000.0 3.758462047214674
603345.9313473401 8178565.905180067 1000.0 3.6968448729374774
604057.5950667644 8178562.483151134 1000.0 3.5344546067299674
604769.2599766203 8178559.037629696 1000.0 3.2507990770789035
605480.9260850515 8178555.568615541 1000.0 2.839755404618167
606192.5934001995 8178552.076108454 1000.0 2.322363358695277
606904.2619302103 8178548.56010822 1000.0 1.7525286545369307
607615.9316832261 8178545.02061462 1000.0 1.2028796305953093
608327.6026673922 8178541.457627436 1000.0 0.7329407822866587
609039.274890852 8178537.871146448 1000.0 0.3673596939101126
609750.9483617493 8178534.261171433 1000.0 0.10436876879494783
610462.6230882275 8178530.627702167 1000.0 -0.06373191536156925
611174.299078432 8178526.970738426 1000.0 -0.14368021437691242
611885.9763405058 8178523.2902799845 1000.0 -0.1467307531746746
612597.6548825948 8178519.586326613 1000.0 -0.09183865250182877
613309.3347128408 8178515.8588780835 1000.0 -0.0017354777886302575
614021.0158393902 8178512.107934166 1000.0 0.1030851833004566
602219.4241839626 8178632.737790382 1000.0 3.798488685250322
602931.0880640454 8178629.353058826 1000.0 3.7882232331371952
603642.7531216842 8178625.944835805 1000.0 3.6900489724646173
604354.4193650209 8178622.513121108 1000.0 3.4790976323664067
605066.0868022016 8178619.05791452 1000.0 3.138061541111225
605777.7554413672 8178615.57921583 1000.0 2.669910929456671
606489.4252906636 8178612.077024821 1000.0 2.110207155082408
607201.0963582334 8178608.5513412785 1000.0 1.5261965456955389
607912.7686522217 8178605.002164981 1000.0 0.9922421963075991
608624.4421807728 8178601.429495713 1000.0 0.5559387343228529
609336.1169520284 8178597.83333325 1000.0 0.22813802546650547
610047.7929741349 8178594.213677371 1000.0 0.0017889850964719622
610759.4702552352 8178590.570527852 1000.0 -0.13033880401154263
611471.1488034746 8178586.903884466 1000.0 -0.17592568202073178
612182.8286269971 8178583.213746989 1000.0 -0.1498336691172797
612894.5097339468 8178579.50011519 1000.0 -0.07412036884329787
613606.1921324675 8178575.76298884 1000.0 0.0279433290657074
601804.5775791332 8178696.163749509 1000.0 3.812686664332119
602516.2428048454 8178692.792822149 1000.0 3.84661693726265
603227.909203381 8178689.398404149 1000.0 3.806470881800995
603939.5767828838 8178685.9804953 1000.0 3.6659875552734262
604651.2455514956 8178682.539095388 1000.0 3.40087126075463
605362.9155173623 8178679.074204201 1000.0 2.999295748208607
606074.5866886263 8178675.585821526 1000.0 2.476347752718829
606786.2590734332 8178672.073947145 1000.0 1.8836045262585033
607497.9326799263 8178668.538580842 1000.0 1.2985693754861463
608209.6075162496 8178664.979722398 1000.0 0.7907175779461965
608921.2835905466 8178661.397371594 1000.0 0.3922004916877376
609632.9609109629 8178657.791528205 1000.0 0.10263848057135483
610344.6394856415 8178654.162192011 1000.0 -0.08675807719040868
611056.3193227287 8178650.509362787 1000.0 -0.1824568611747317
611768.000430366 8178646.8330403045 1000.0 -0.1945445982821311
612479.6828167003 8178643.133224338 1000.0 -0.1419422641393555
613191.366489875 8178639.409914661 1000.0 -0.048937986585809945
613903.0514580343 8178635.6631110385 1000.0 0.061756764814600795
602101.3955682593 8178756.224470792 1000.0 3.875720286338724
602813.0633103745 8178752.843856924 1000.0 3.8862268308479653
603524.7322287252 8178749.439753031 1000.0 3.810793128869908
604236.4023314525 8178746.012158903 1000.0 3.621885538462382
604948.0736267025 8178742.561074329 1000.0 3.297399057282575
605659.7461226179 8178739.086499093 1000.0 2.8338609393686127
606371.4198273439 8178735.588432982 1000.0 2.2614478309036596
607083.0947490243 8178732.066875779 1000.0 1.6476897786962899
607794.7708958029 8178728.521827267 1000.0 1.0749603398547674
608506.4482758242 8178724.953287224 1000.0 0.6012358424686222
609218.1268972319 8178721.3612554325 1000.0 0.24246362940774568
609929.8067681715 8178717.745731668 1000.0 -0.008837725326897583
610641.4878967869 8178714.106715707 1000.0 -0.16071907722337136
611353.1702912224 8178710.444207326 1000.0 -0.21986201916884057
612064.8539596222 8178706.758206295 1000.0 -0.20013879237689697
612776.538910132 8178703.04871239 1000.0 -0.12430702608558497
613488.2251508952 8178699.315725378 1000.0 -0.017705514339968753
601686.5463528042 8178819.648005515 1000.0 3.8795057081236064
602398.2154411845 8178816.281194887 1000.0 3.932926848361219
603109.8857010651 8178812.890895059 1000.0 3.9152181109041924
603821.5571405918 8178809.477105824 1000.0 3.798497579373463
604533.2297679076 8178806.03982697 1000.0 3.554894475055096
605244.9035911578 8178802.579058281 1000.0 3.1667319676059664
605956.5786184851 8178799.0947995465 1000.0 2.6422413364984116
606668.2548580361 8178795.587050551 1000.0 2.02905024564753
607379.932317952 8178792.0558110755 1000.0 1.4083089896608159
608091.6110063794 8178788.501080901 1000.0 0.8600167899178807
608803.2909314614 8178784.92285981 1000.0 0.42560424173417083
609514.9721013436 8178781.32114758 1000.0 0.10702368283825892
610226.6545241699 8178777.695943988 1000.0 -0.10586594141648559
610938.3382080849 8178774.047248809 1000.0 -0.21954226888641992
611650.0231612334 8178770.3750618175 1000.0 -0.24264904009712102
612361.7093917592 8178766.679382788 1000.0 -0.19367447826556883
613073.3969078085 8178762.96021149 1000.0 -0.09836441349360797
613785.0857175254 8178759.217547693 1000.0 0.018170705057654613
601983.3655943268 8178879.710418794 1000.0 3.9507209792801485
602695.0371984219 8178876.333922143 1000.0 3.982568097865584
603406.7099774309 8178872.933936909 1000.0 3.9311701189456043
604118.3839394962 8178869.510462882 1000.0 3.7666494771059873
604830.0590927637 8178866.063499849 1000.0 3.4622520464609416
605541.735445376 8178862.593047599 1000.0 3.0076522789087705
606253.4130054797 8178859.099105916 1000.0 2.4263385939391133
606965.091781217 8178855.581674583 1000.0 1.7843563448123745
607676.7717807323 8178852.040753384 1000.0 1.1714293457442864
608388.4530121717 8178848.4763421 1000.0 0.6572729609859432
609100.1354836781 8178844.888440508 1000.0 0.26467041314981193
609811.8192033983 8178841.2770483885 1000.0 -0.013928139436814924
610523.5041794742 8178837.642165517 1000.0 -0.1878519945165349
611235.1904200526 8178833.983791669 1000.0 -0.26283051018915127
611946.8779332768 8178830.301926617 1000.0 -0.25131266113570894
612658.5667272933 8178826.596570134 1000.0 -0.17643610459924203
613370.256810246 8178822.867721992 1000.0 -0.06564866655876911
614081.9481902801 8178819.115381958 1000.0 0.0573555818348119
602280.1867193152 8178939.768835039 1000.0 4.01705041811543
602991.860840489 8178936.382652914 1000.0 4.022591680419101
603703.536139988 8178932.972982824 1000.0 3.9313362183554332
604415.2126259552 8178929.539824555 1000.0 3.712152629440862
605126.8903065369 8178926.083177896 1000.0 3.341513231243699
605838.5691898749 8178922.603042634 1000.0 2.820025933055762
606550.2492841157 8178919.099418552 1000.0 2.1896665985523707
607261.9305974024 8178915.572305433 1000.0 1.5335774745031867
607973.613137881 8178912.021703061 1000.0 0.9424621234436191
608685.2969136947 8178908.447611214 1000.0 0.46895482146610895
609396.9819329904 8178904.850029672 1000.0 0.11867303190779449
610108.6682039106 8178901.228958211 1000.0 -0.12004935440411907
610820.3557346003 8178897.584396608 1000.0 -0.25411726033387344
611532.0445332057 8178893.916344639 1000.0 -0.29050069413993823
612243.7346078703 8178890.224802074 1000.0 -0.24676910860770968
612955.4259667413 8178886.509768687 1000.0 -0.14994510549596207
613667.1186179607 8178882.7712442465 1000.0 -0.02770450119135187
601865.334262262 8179003.195634505 1000.0 4.023222621041813
602577.0097282848 8178999.8232546 1000.0 4.076837175793432
603288.6863679002 8178996.427387554 1000.0 4.050600277522063
604000.3641892511 8178993.008033158 1000.0 3.9126634909862674
604712.0432004841 8178989.565191199 1000.0 3.631889329445045
605423.7234097415 8178986.098861463 1000.0 3.1908596191005514
606135.404825168 8178982.609043739 1000.0 2.6051612641383164
606847.0874549095 8178979.095737807 1000.0 1.9373539691594184
607558.7713071094 8178975.558943453 1000.0 1.283325819129128
608270.4563899143 8178971.998660455 1000.0 0.7256688987160156
608982.1427114664 8178968.414888595 1000.0 0.2960913273400992
609693.8302799127 8178964.807627651 1000.0 -0.012340687622765967
610405.5191033966 8178961.176877399 1000.0 -0.21074226407475716
611117.2091900643 8178957.522637614 1000.0 -0.30407363935236675
611828.9005480604 8178953.844908072 1000.0 -0.30290222045778586
612540.59318553 8178950.143688542 1000.0 -0.23031788274580517
613252.2871106181 8178946.418978797 1000.0 -0.11586013539677809
613963.9823314692 8178942.670778607 1000.0 0.013989176445371398
602162.1566393375 8179063.255742721 1000.0 4.0986616002914245
602873.8346217521 8179059.87367783 1000.0 4.128101813745039
603585.5137811715 8179056.468126415 1000.0 4.063831785598717
604297.1941257376 8179053.039088263 1000.0 3.8718517857003856
605008.875663597 8179049.586563164 1000.0 3.5229360733658743
605720.5584028929 8179046.110550903 1000.0 3.0094790311122814
606432.2423517714 8179042.611051266 1000.0 2.3660995083821486
607143.927518376 8179039.088064035 1000.0 1.6758662658468937
607855.6139108535 8179035.541588993 1000.0 1.039841395094745
608567.3015373467 8179031.97162592 1000.0 0.5238244866280067
