latitude:longitude:upward:gravity_residual
-16.472916666667:-50.047916666667:1000.0:3.3891730060899135
-16.472916666667:-50.04736111111144:1000.0:3.393048010474166
-16.472916666667:-50.046805555555885:1000.0:3.396594353674221
-16.472916666667:-50.04625000000033:1000.0:3.3998013101116964
-16.472916666667:-50.04569444444477:1000.0:3.4026579466428837
-16.472916666667:-50.04513888888921:1000.0:3.405153124356357
-16.472916666667:-50.044583333333655:1000.0:3.4072755009109805
-16.472916666667:-50.0440277777781:1000.0:3.4090135334278515
-16.472916666667:-50.04347222222254:1000.0:3.410355481992836
-16.472916666667:-50.04291666666698:1000.0:3.4112894138071974
-16.472916666667:-50.042361111111425:1000.0:3.4118032080247755
-16.472916666667:-50.04180555555587:1000.0:3.4118845613273954
-16.472916666667:-50.04125000000031:1000.0:3.411520994281975
-16.472916666667:-50.04069444444475:1000.0:3.4106998585202706
-16.472916666667:-50.0401388888892:1000.0:3.409408344804169
-16.472916666667:-50.039583333333645:1000.0:3.407633492010875
-16.472916666667:-50.03902777777809:1000.0:3.405362197102529
-16.472916666667:-50.03847222222253:1000.0:3.402581226117549
-16.472916666667:-50.03791666666697:1000.0:3.3992772262543904
-16.472916666667:-50.037361111111416:1000.0:3.395436739085197
-16.472916666667:-50.03680555555586:1000.0:3.3910462149557974
-16.472916666667:-50.0362500000003:1000.0:3.3860920286328646
-16.472916666667:-50.035694444444744:1000.0:3.3805604962429023
-16.472916666667:-50.035138888889186:1000.0:3.3744378935601707
-16.472916666667:-50.03458333333363:1000.0:3.3677104756923866
-16.472916666667:-50.03402777777807:1000.0:3.360364498213059
-16.472916666667:-50.033472222222514:1000.0:3.352386239790981
-16.472916666667:-50.03291666666696:1000.0:3.3437620263653445
-16.472916666667:-50.0323611111114:1000.0:3.3344782568988376
-16.472916666667:-50.03180555555584:1000.0:3.324521430762437
-16.472916666667:-50.031250000000284:1000.0:3.3138781767667815
-16.472916666667:-50.03069444444473:1000.0:3.302535283902331
-16.472916666667:-50.03013888888917:1000.0:3.2904797337728353
-16.472916666667:-50.02958333333361:1000.0:3.27769873477644
-16.472916666667:-50.029027777778055:1000.0:3.2641797580280567
-16.472916666667:-50.0284722222225:1000.0:3.2499105750241735
-16.472916666667:-50.02791666666694:1000.0:3.234879297058235
-16.472916666667:-50.02736111111138:1000.0:3.2190744163626697
-16.472916666667:-50.026805555555825:1000.0:3.2024848489466122
-16.472916666667:-50.02625000000027:1000.0:3.1850999791106642
-16.472916666667:-50.02569444444472:1000.0:3.166909705564004
-16.472916666667:-50.02513888888916:1000.0:3.147904489097878
-16.472916666667:-50.0245833333336:1000.0:3.1280754017307784
-16.472916666667:-50.024027777778045:1000.0:3.1074141772219437
-16.472916666667:-50.02347222222249:1000.0:3.0859132628547337
-16.472916666667:-50.02291666666693:1000.0:3.063565872346455
-16.472916666667:-50.02236111111137:1000.0:3.0403660397375716
-16.472916666667:-50.021805555555815:1000.0:3.016308674090021
-16.472916666667:-50.02125000000026:1000.0:2.9913896148051786
-16.472916666667:-50.0206944444447:1000.0:2.9656056873390204
-16.472916666667:-50.02013888888914:1000.0:2.938954759083313
-16.472916666667:-50.019583333333586:1000.0:2.9114357951448677
-16.472916666667:-50.01902777777803:1000.0:2.8830489137474955
-16.472916666667:-50.01847222222247:1000.0:2.853795440936009
-16.472916666667:-50.01791666666691:1000.0:2.823677964253082
-16.472916666667:-50.017361111111356:1000.0:2.7927003850282537
-16.472916666667:-50.0168055555558:1000.0:2.7608679689049014
-16.472916666667:-50.01625000000024:1000.0:2.7281873941855936
-16.472916666667:-50.015694444444684:1000.0:2.69466679758781
-16.472916666667:-50.015138888889126:1000.0:2.6603158169454195
-16.472916666667:-50.01458333333357:1000.0:2.6251456304118785
-16.472916666667:-50.01402777777801:1000.0:2.589168991667717
-16.472916666667:-50.013472222222454:1000.0:2.5524002606602676
-16.472916666667:-50.0129166666669:1000.0:2.514855429363237
-16.472916666667:-50.01236111111134:1000.0:2.4765521420588077
-16.472916666667:-50.01180555555578:1000.0:2.4375097096487535
-16.472916666667:-50.01125000000023:1000.0:2.397749117485693
-16.472916666667:-50.010694444444674:1000.0:2.357293026254231
-16.472916666667:-50.01013888888912:1000.0:2.316165765439397
-16.472916666667:-50.00958333333356:1000.0:2.274393318936877
-16.472916666667:-50.009027777778:1000.0:2.232003302410683
-16.472916666667:-50.008472222222444:1000.0:2.1890249320373583
-16.472916666667:-50.00791666666689:1000.0:2.1454889843234985
-16.472916666667:-50.00736111111133:1000.0:2.101427746749061
-16.472916666667:-50.00680555555577:1000.0:2.0568749590455204
-16.472916666667:-50.006250000000215:1000.0:2.011865745014525
-16.472916666667:-50.00569444444466:1000.0:1.966436534843615
-16.472916666667:-50.0051388888891:1000.0:1.9206249779999067
-16.472916666667:-50.00458333333354:1000.0:1.8744698468638763
-16.472916666667:-50.004027777777985:1000.0:1.828010931365228
-16.472916666667:-50.00347222222243:1000.0:1.7812889250085524
-16.472916666667:-50.00291666666687:1000.0:1.7343453027712168
-16.472916666667:-50.00236111111131:1000.0:1.6872221914817827
-16.472916666667:-50.001805555555755:1000.0:1.639962233397462
-16.472916666667:-50.0012500000002:1000.0:1.59260844380597
-16.472916666667:-50.00069444444464:1000.0:1.5452040635935644
-16.472916666667:-50.00013888888908:1000.0:1.497792407816611
-16.472916666667:-49.999583333333526:1000.0:1.4504167114079891
-16.472916666667:-49.99902777777797:1000.0:1.4031199732259232
-16.472916666667:-49.99847222222241:1000.0:1.3559447997349454
-16.472916666667:-49.99791666666685:1000.0:1.3089332496418746
-16.472916666667:-49.997361111111296:1000.0:1.2621266808566727
-16.472916666667:-49.996805555555746:1000.0:1.215565601168603
-16.472916666667:-49.99625000000019:1000.0:1.1692895240072174
-16.472916666667:-49.99569444444463:1000.0:1.123336830655147
-16.472916666667:-49.99513888888907:1000.0:1.077744640215412
-16.472916666667:-49.994583333333516:1000.0:1.0325486885755097
-16.472916666667:-49.99402777777796:1000.0:0.9877832175250341
-16.472916666667:-49.9934722222224:1000.0:0.9434808750720423
-16.472916666667:-49.992916666666844:1000.0:0.8996726278764776
-16.472916666667:-49.992361111111286:1000.0:0.8563876865810485
-16.472916666667:-49.99180555555573:1000.0:0.8136534446574739
-16.472916666667:-49.99125000000017:1000.0:0.7714954312295617
-16.472916666667:-49.990694444444614:1000.0:0.7299372781455847
-16.472916666667:-49.99013888888906:1000.0:0.689000701406242
-16.472916666667:-49.9895833333335:1000.0:0.6487054968672636
-16.472916666667:-49.98902777777794:1000.0:0.6090695499579946
-16.472916666667:-49.988472222222384:1000.0:0.5701088589840351
-16.472916666667:-49.98791666666683:1000.0:0.5318375714246129
-16.472916666667:-49.98736111111127:1000.0:0.4942680324658784
-16.472916666667:-49.98680555555571:1000.0:0.45741084489467376
-16.472916666667:-49.986250000000155:1000.0:0.42127493933457505
-16.472916666667:-49.9856944444446:1000.0:0.3858676537160147
-16.472916666667:-49.98513888888904:1000.0:0.3511948207773854
-16.472916666667:-49.98458333333348:1000.0:0.3172608623357657
-16.472916666667:-49.984027777777925:1000.0:0.2840688890195973
-16.472916666667:-49.98347222222237:1000.0:0.25162080412882454
-16.472916666667:-49.98291666666681:1000.0:0.2199174102903216
-16.472916666667:-49.98236111111125:1000.0:0.18895851758955537
-16.472916666667:-49.9818055555557:1000.0:0.158743051893589
-16.472916666667:-49.981250000000145:1000.0:0.12926916213221945
-16.472916666667:-49.98069444444459:1000.0:0.1005343253754799
-16.472916666667:-49.98013888888903:1000.0:0.07253544861488515
-16.472916666667:-49.97958333333347:1000.0:0.04526896625899063
-16.472916666667:-49.979027777777915:1000.0:0.0187309324484492
-16.472916666667:-49.97847222222236:1000.0:-0.0070828925934619535
-16.472916666667:-49.9779166666668:1000.0:-0.03217696284520066
-16.472916666667:-49.97736111111124:1000.0:-0.056555873962337855
-16.472916666667:-49.976805555555686:1000.0:-0.08022429837068823
-16.472916666667:-49.97625000000013:1000.0:-0.10318692829883075
-16.472916666667:-49.97569444444457:1000.0:-0.12544842694505492
-16.472916666667:-49.97513888888901:1000.0:-0.14701338786147478
-16.472916666667:-49.974583333333456:1000.0:-0.16788630252929732
-16.472916666667:-49.9740277777779:1000.0:-0.18807153600255516
-16.472916666667:-49.97347222222234:1000.0:-0.2075733103852362
-16.472916666667:-49.972916666666784:1000.0:-0.22639569583837227
-16.472916666667:-49.972361111111226:1000.0:-0.24454260871799144
-16.472916666667:-49.97180555555567:1000.0:-0.26201781638678734
-16.472916666667:-49.97125000000011:1000.0:-0.2788249481672785
-16.472916666667:-49.970694444444554:1000.0:-0.294967511872945
-16.472916666667:-49.970138888889:1000.0:-0.3104489152913154
-16.472916666667:-49.96958333333344:1000.0:-0.32527249198509844
-16.472916666667:-49.96902777777788:1000.0:-0.33944153073732675
-16.472916666667:-49.968472222222324:1000.0:-0.35295930796908487
-16.472916666667:-49.96791666666677:1000.0:-0.36582912245482024
-16.472916666667:-49.96736111111122:1000.0:-0.378054331663982
-16.472916666667:-49.96680555555566:1000.0:-0.3896383890798919
-16.472916666667:-49.9662500000001:1000.0:-0.40058488186750146
-16.472916666667:-49.965694444444544:1000.0:-0.41089756829407237
-16.472916666667:-49.96513888888899:1000.0:-0.420580414347765
-16.472916666667:-49.96458333333343:1000.0:-0.4296376290322797
-16.472916666667:-49.96402777777787:1000.0:-0.43807369787842476
-16.472916666667:-49.963472222222315:1000.0:-0.4458934142444765
-16.472916666667:-49.96291666666676:1000.0:-0.4531019080505121
-16.472916666667:-49.9623611111112:1000.0:-0.45970467163122314
-16.472916666667:-49.96180555555564:1000.0:-0.4657075824554993
-16.472916666667:-49.961250000000085:1000.0:-0.4711169225107255
-16.472916666667:-49.96069444444453:1000.0:-0.47593939421131914
-16.472916666667:-49.96013888888897:1000.0:-0.48018213273076776
-16.472916666667:-49.95958333333341:1000.0:-0.4838527147251943
-16.472916666667:-49.959027777777855:1000.0:-0.4869591634422252
-16.472916666667:-49.9584722222223:1000.0:-0.4895099502670092
-16.472916666667:-49.95791666666674:1000.0:-0.49151399279052066
-16.472916666667:-49.95736111111118:1000.0:-0.4929806495272125
-16.472916666667:-49.956805555555626:1000.0:-0.49391971142961505
-16.472916666667:-49.95625000000007:1000.0:-0.4943413903819908
-16.472916666667:-49.95569444444451:1000.0:-0.4942563048784396
-16.472916666667:-49.95513888888895:1000.0:-0.49367546310480154
-16.472916666667:-49.954583333333396:1000.0:-0.49261024365477213
-16.472916666667:-49.95402777777784:1000.0:-0.4910723741339415
-16.472916666667:-49.95347222222228:1000.0:-0.4890739078926044
-16.472916666667:-49.95291666666673:1000.0:-0.4866271991485767
-16.472916666667:-49.95236111111117:1000.0:-0.48374487674638544
-16.472916666667:-49.951805555555616:1000.0:-0.48043981680797543
-16.472916666667:-49.95125000000006:1000.0:-0.4767251145159145
-16.472916666667:-49.9506944444445:1000.0:-0.4726140552617416
-16.472916666667:-49.950138888888944:1000.0:-0.46812008539358874
-16.472916666667:-49.949583333333386:1000.0:-0.4632567827663772
-16.472916666667:-49.94902777777783:1000.0:-0.458037827309197
-16.472916666667:-49.94847222222227:1000.0:-0.4524769717851417
-16.472916666667:-49.947916666666714:1000.0:-0.4465880129295386
-16.472916666667:-49.94736111111116:1000.0:-0.4403847631165984
-16.472916666667:-49.9468055555556:1000.0:-0.4338810227062958
-16.472916666667:-49.94625000000004:1000.0:-0.4270905531969568
-16.472916666667:-49.945694444444484:1000.0:-0.4200270513012964
-16.472916666667:-49.94513888888893:1000.0:-0.41270412404278506
-16.472916666667:-49.94458333333337:1000.0:-0.40513526496459384
-16.472916666667:-49.94402777777781:1000.0:-0.39733383151556856
-16.472916666667:-49.943472222222255:1000.0:-0.38931302368137594
-16.472916666667:-49.9429166666667:1000.0:-0.3810858639015383
-16.472916666667:-49.94236111111114:1000.0:-0.3726651783101805
-16.472916666667:-49.94180555555558:1000.0:-0.3640635793253444
-16.472916666667:-49.941250000000025:1000.0:-0.35529344959735903
-16.472916666667:-49.94069444444447:1000.0:-0.34636692732600555
-16.472916666667:-49.94013888888891:1000.0:-0.3372958929341547
